Configurations,ROI,STD,SR,ERR
LB:160 HP:17,0.014120338448326386,0.025651619634706545,0.5504657658817621,0
LB:160 HP:19,0.035120734642823725,0.02682917108082763,1.3090503071084936,0
LB:180 HP:1,0.0008517542537178624,0.023158392175036402,0.036779507285311944,0
LB:180 HP:3,0.005611697082758216,0.025717497958958654,0.2182054059735383,0
LB:180 HP:5,-0.02133938401895419,0.0255686311951576,-0.8345923509192631,0
LB:180 HP:7,0.0022041370480350153,0.026181981887523846,0.08418526364825436,0
LB:180 HP:9,-0.013648938329782867,0.025899239426150866,-0.5270015117123988,0
LB:180 HP:11,0.002186666577933538,0.026118307387725147,0.08372160360442073,0
LB:180 HP:13,0.011805843500990232,0.026793054629653913,0.44063074047271217,0
LB:180 HP:15,-0.00814131486237335,0.02608609074477136,-0.3120940942063225,0
LB:180 HP:17,0.008105615695762403,0.025854516930244306,0.3135086885448844,0
LB:180 HP:19,0.017649091328212796,0.0264333074822613,0.6676838053677785,0
LB:200 HP:1,0.005303659664603444,0.024866061543698834,0.2132890910481726,0
LB:200 HP:3,-0.0193894483129623,0.025585725384393562,-0.7578228884137564,0
LB:200 HP:5,0.014093701321752805,0.025498762480023886,0.552720993138158,0
LB:200 HP:7,0.0007913196392506094,0.02622691995025171,0.030172038529557296,0
LB:200 HP:9,0.002976484932748491,0.02570293348242624,0.11580331617726011,0
LB:200 HP:11,-0.003577439518644754,0.02597513648989502,-0.13772553303180785,0
LB:200 HP:13,0.004583442193596632,0.025692876733117508,0.17839349953711817,0
LB:200 HP:15,0.009605608337649674,0.026076533400201985,0.36836216648242326,0
LB:200 HP:17,0.0006138120434120431,0.026292312910629688,0.023345684554206176,0
LB:200 HP:19,0.020486167147042433,0.02624935159216296,0.7804446930856307,0
LB:220 HP:1,0.0143447130033032,0.026890641320095728,0.533446295778123,0
LB:220 HP:3,0.010634644829694562,0.026181101124683352,0.40619547585293486,0
LB:220 HP:5,0.00882190311153197,0.0258833890603683,0.34083261241240415,0
LB:220 HP:7,0.023263728980863707,0.026205830107466573,0.887731046315354,0
LB:220 HP:9,0.02375029293994091,0.025337783009278813,0.9373469230217751,0
LB:220 HP:11,-0.015778994448772288,0.025102232790928204,-0.6285892804912048,0
LB:220 HP:13,-0.003937747351306253,0.025675910325529034,-0.1533634952522416,0
LB:220 HP:15,0.015308000162447488,0.02621865270727358,0.5838591453709878,0
LB:220 HP:17,-6.298407292648633e-05,0.026788118026191573,-0.0023511943939064648,0
LB:220 HP:19,0.01610492715898104,0.025979469390388626,0.6199097801796993,0
LB:240 HP:1,0.004966961579296436,0.02834207571305667,0.17525045199876624,0
LB:240 HP:3,0.04287212504333304,0.025715769163794786,1.6671531296716056,0
LB:240 HP:5,0.028929364203959196,0.025676874048131453,1.1266700202575646,0
LB:240 HP:7,0.013159724499234082,0.025120837455223876,0.5238569184920832,0
LB:240 HP:9,0.04150999673688727,0.025140998641810835,1.6510878238485684,0
LB:240 HP:11,-0.02171231156767417,0.025619309872366065,-0.8474979098127023,0
LB:240 HP:13,0.00923380636556237,0.025485721578875725,0.3623129263570064,0
LB:240 HP:15,0.026288728268236916,0.025889443843294706,1.0154226729380138,0
LB:240 HP:17,-0.005635699874065536,0.02677291289661113,-0.2105000638454583,0
LB:240 HP:19,9.655846347134123e-05,0.02466862729070281,0.003914221181967935,0
