,EUR.USD.SPOT,EUR.USD.SPOT,USD.JPY.SPOT,USD.JPY.SPOT,USD.CAD.SPOT,USD.CAD.SPOT,AUD.USD.SPOT,AUD.USD.SPOT,GBP.USD.SPOT,GBP.USD.SPOT,NZD.USD.SPOT,NZD.USD.SPOT,USD.MXN.SPOT,USD.MXN.SPOT,EUR.NOK.SPOT,EUR.NOK.SPOT,EUR.SEK.SPOT,EUR.SEK.SPOT,USD.TRY.SPOT,USD.TRY.SPOT
,bidprice1,askprice1,bidprice1,askprice1,bidprice1,askprice1,bidprice1,askprice1,bidprice1,askprice1,bidprice1,askprice1,bidprice1,askprice1,bidprice1,askprice1,bidprice1,askprice1,bidprice1,askprice1
time_utc,,,,,,,,,,,,,,,,,,,,
2022-02-15 11:00:00,1.13455,1.1346,115.656,115.659,1.2721,1.27215,0.71371,0.71378,1.35384,1.35394,0.66161,0.6617,20.3638,20.3686,10.09261,10.09529,10.5675,10.57,13.6475,13.656
2022-02-15 12:00:00,1.13405,1.13408,115.648,115.652,1.27165,1.2717,0.7137,0.71375,1.35401,1.35409,0.66179,0.66185,20.3799,20.3843,10.0744,10.0775,10.56729,10.56964,13.6305,13.64133
2022-02-15 13:00:00,1.13555,1.1356,115.645,115.66,1.27215,1.27235,0.71445,0.71455,1.3541,1.35435,0.66265,0.66275,20.36,20.366,10.087,10.0925,10.5865,10.5905,13.641,13.654
2022-02-15 14:00:00,1.13216,1.1322,115.814,115.819,1.27731,1.2774,0.71149,0.71155,1.34894,1.34904,0.66025,0.66032,20.4244,20.4292,10.1155,10.1182,10.534,10.535,13.6543,13.68433
2022-02-15 15:00:00,1.13545,1.1355,115.743,115.748,1.27591,1.27599,0.71401,0.71405,1.3521,1.35217,0.66291,0.663,20.3939,20.397,10.118,10.1203,10.546,10.5479,13.626,13.6305
2022-02-15 16:00:00,1.13626,1.13628,115.632,115.637,1.2744,1.27449,0.71501,0.71507,1.35393,1.35401,0.66401,0.66409,20.3651,20.3692,10.104,10.1067,10.5294,10.532,13.611,13.6295
2022-02-15 17:00:00,1.13586,1.13589,115.668,115.673,1.27441,1.27448,0.71452,0.71457,1.35314,1.35323,0.66324,0.66338,20.3772,20.38144,10.1116,10.115,10.5365,10.54,13.62,13.6345
2022-02-15 18:00:00,1.13556,1.13557,115.641,115.647,1.27418,1.27424,0.71498,0.71501,1.35324,1.35333,0.66348,0.66357,20.3876,20.3929,10.1093,10.1124,10.542,10.5453,13.6,13.6345
2022-02-15 19:00:00,1.13592,1.13596,115.63,115.636,1.27326,1.2733,0.71519,0.71524,1.35348,1.35354,0.66375,0.66383,20.385,20.3877,10.1184,10.1222,10.5318,10.5357,13.6,13.6195
2022-02-15 20:00:00,1.13583,1.13586,115.624,115.629,1.27304,1.27312,0.71513,0.71519,1.35363,1.35374,0.66366,0.66376,20.3881,20.3924,10.1148,10.1177,10.5437,10.5479,13.594,13.5995
2022-02-15 21:00:00,1.13554,1.13615,115.57,115.735,1.2716,1.27205,0.7151,0.71525,1.35265,1.3544,0.6638,0.66425,20.393,20.40478,10.1065,10.1223,10.5395,10.5575,13.591,13.6195
2022-02-15 23:00:00,1.13551,1.13557,115.639,115.643,1.2725,1.27261,0.71478,0.71486,1.354,1.35413,0.66386,0.66398,20.3926,20.4011,10.1069,10.12,10.5462,10.5581,13.591,13.6195
2022-02-16 00:00:00,1.13572,1.13574,115.682,115.688,1.27243,1.2725,0.71483,0.7149,1.35433,1.35443,0.66395,0.66406,20.4023,20.4064,10.1049,10.1151,10.5459,10.5578,13.6,13.62
2022-02-16 01:00:00,1.13519,1.13522,115.67,115.674,1.27154,1.27161,0.71501,0.71507,1.35461,1.35474,0.66375,0.66385,20.404,20.4116,10.11244,10.123,10.5381,10.5468,13.6,13.62
2022-02-16 02:00:00,1.13472,1.13475,115.689,115.693,1.27174,1.27181,0.71525,0.71532,1.3543,1.3544,0.66373,0.66384,20.3985,20.4053,10.1083,10.1183,10.5373,10.5455,13.59,13.62
2022-02-16 03:00:00,1.13456,1.13461,115.695,115.702,1.272,1.27208,0.7152,0.71524,1.35391,1.35403,0.66358,0.66368,20.3957,20.4026,10.1087,10.1173,10.5367,10.5438,13.59,13.61604
2022-02-16 04:00:00,1.13479,1.13482,115.678,115.685,1.27188,1.27196,0.7154,0.71543,1.35442,1.35453,0.66393,0.66403,20.3867,20.394,10.1033,10.1147,10.537,10.5427,13.59,13.61899
2022-02-16 05:00:00,1.13536,1.1354,115.691,115.697,1.27157,1.27166,0.71576,0.71583,1.35511,1.35521,0.66456,0.66464,20.3914,20.3965,10.108,10.116,10.5379,10.5419,13.59,13.62
2022-02-16 06:00:00,1.13633,1.13638,115.639,115.643,1.27109,1.27116,0.71697,0.71703,1.3554,1.35555,0.66486,0.66495,20.3805,20.3856,10.1035,10.117,10.5236,10.5344,13.6185,13.63
2022-02-16 07:00:00,1.13751,1.13755,115.64,115.645,1.27035,1.27043,0.71743,0.71749,1.35583,1.35595,0.66503,0.66509,20.3771,20.382,10.117,10.11898,10.525,10.5269,13.62096,13.63
2022-02-16 08:00:00,1.13896,1.13899,115.722,115.727,1.26816,1.26823,0.71807,0.71813,1.35661,1.3567,0.66561,0.66569,20.3527,20.3566,10.1219,10.1256,10.5355,10.5393,13.63,13.642
2022-02-16 09:00:00,1.13775,1.13779,115.652,115.66,1.26822,1.2683,0.71731,0.71738,1.35625,1.35635,0.66502,0.66513,20.361,20.365,10.1152,10.11983,10.541,10.544,13.6275,13.636
2022-02-16 10:00:00,1.13806,1.13808,115.691,115.698,1.26765,1.26771,0.71711,0.71717,1.35681,1.3569,0.66447,0.66457,20.36,20.364,10.1175,10.1208,10.5555,10.5588,13.635,13.6469
2022-02-16 11:00:00,1.13849,1.13853,115.675,115.68,1.26868,1.26875,0.71772,0.71779,1.35581,1.35585,0.66491,0.66501,20.3536,20.3571,10.11825,10.122,10.55415,10.557,13.63,13.63648
2022-02-16 12:00:00,1.13655,1.13659,115.686,115.691,1.26793,1.26801,0.71713,0.71718,1.35524,1.35533,0.6646,0.66466,20.3734,20.3775,10.1085,10.109,10.5341,10.5368,13.6005,13.6075
2022-02-16 13:00:00,1.13625,1.13635,115.475,115.49,1.26795,1.26815,0.71625,0.7164,1.3549,1.3551,0.6639,0.664,20.369,20.376,10.1105,10.1165,10.55,10.5545,13.612,13.627
2022-02-16 14:00:00,1.1365,1.13654,115.437,115.445,1.26898,1.26908,0.71683,0.7169,1.35735,1.35747,0.6657,0.66579,20.3502,20.3541,10.11091,10.11432,10.5796,10.5825,13.6075,13.63
2022-02-16 15:00:00,1.13653,1.13655,115.436,115.438,1.26966,1.26974,0.717,0.71703,1.35793,1.358,0.66557,0.66564,20.3415,20.3456,10.1095,10.1118,10.5695,10.5719,13.6255,13.637
2022-02-16 16:00:00,1.13806,1.13809,115.415,115.42,1.2686,1.2687,0.71817,0.71823,1.3583,1.35838,0.66692,0.667,20.312,20.314,10.0963,10.0995,10.554,10.5565,13.6165,13.637
2022-02-16 17:00:00,1.13742,1.13745,115.45,115.455,1.26842,1.26849,0.71814,0.71821,1.35803,1.35814,0.6673,0.66741,20.3208,20.324,10.098,10.1005,10.55287,10.5565,13.6255,13.637
2022-02-16 18:00:00,1.13768,1.13773,115.523,115.534,1.26885,1.26896,0.7181,0.71819,1.35791,1.35807,0.6672,0.66743,20.3068,20.31472,10.0981,10.1033,10.5537,10.561,13.617,13.625
2022-02-16 19:00:00,1.13903,1.13907,115.397,115.403,1.2676,1.26768,0.72026,0.72032,1.35995,1.36006,0.66876,0.66883,20.258,20.2602,10.091,10.0953,10.5461,10.5498,13.59,13.6095
2022-02-16 20:00:00,1.13818,1.13821,115.422,115.427,1.2684,1.26845,0.72003,0.72008,1.35928,1.35939,0.6686,0.66865,20.2886,20.2915,10.0979,10.103,10.54468,10.5476,13.585,13.6095
2022-02-16 21:00:00,1.1371,1.13745,115.445,115.59,1.26805,1.26945,0.71935,0.71965,1.35805,1.35945,0.66755,0.66825,20.271,20.28,10.0935,10.1105,10.5455,10.5555,13.591,13.61
2022-02-16 23:00:00,1.13727,1.13732,115.39,115.398,1.26962,1.2697,0.71922,0.71929,1.35808,1.3582,0.66792,0.66807,20.2936,20.3002,10.1173,10.1325,10.5504,10.5633,13.585,13.60819
2022-02-17 00:00:00,1.13795,1.13799,115.457,115.462,1.26907,1.26914,0.71947,0.71952,1.35857,1.35869,0.66887,0.66896,20.2849,20.2914,10.1077,10.1139,10.5682,10.5767,13.585,13.6082
2022-02-17 01:00:00,1.13816,1.13819,115.468,115.474,1.26952,1.26959,0.72061,0.72069,1.35899,1.35909,0.66988,0.66998,20.2746,20.2805,10.1017,10.1085,10.5557,10.5622,13.585,13.61
2022-02-17 02:00:00,1.13827,1.1383,115.467,115.473,1.26964,1.26973,0.72082,0.72089,1.35898,1.35907,0.66988,0.66998,20.2706,20.2774,10.1038,10.1137,10.5533,10.56,13.585,13.61
2022-02-17 03:00:00,1.13368,1.1337,115.16,115.168,1.27235,1.27249,0.71571,0.7158,1.35613,1.35625,0.667,0.66712,20.3075,20.3124,10.1001,10.1095,10.5589,10.571,13.585,13.61
2022-02-17 04:00:00,1.13421,1.13426,115.259,115.267,1.27228,1.27235,0.717,0.71708,1.35709,1.35722,0.66725,0.66736,20.3231,20.3294,10.1071,10.115,10.572,10.5838,13.605,13.61
2022-02-17 05:00:00,1.13563,1.13567,115.237,115.242,1.27033,1.27042,0.71864,0.71869,1.3583,1.3584,0.66847,0.66856,20.2894,20.2941,10.1068,10.1133,10.5662,10.5727,13.565,13.59
2022-02-17 06:00:00,1.13602,1.13606,115.289,115.295,1.27083,1.2709,0.7187,0.71876,1.35839,1.35849,0.66879,0.66888,20.3016,20.3066,10.1049,10.1114,10.5746,10.58,13.604,13.6169
2022-02-17 07:00:00,1.13751,1.13755,115.294,115.301,1.27011,1.27019,0.72054,0.7206,1.35958,1.35968,0.67003,0.67012,20.2851,20.2904,10.114,10.1163,10.5482,10.5524,13.6125,13.62164
2022-02-17 08:00:00,1.13584,1.13588,115.083,115.089,1.27116,1.27124,0.71933,0.7194,1.35839,1.3585,0.66969,0.66979,20.2906,20.2955,10.11765,10.1226,10.57272,10.5776,13.61176,13.6213
2022-02-17 09:00:00,1.13612,1.13616,115.092,115.096,1.27076,1.27083,0.71949,0.71955,1.36042,1.36051,0.66985,0.66993,20.2605,20.2648,10.1281,10.13,10.5886,10.5927,13.6175,13.629
2022-02-17 10:00:00,1.13752,1.13757,115.038,115.042,1.27021,1.27029,0.72085,0.72091,1.3611,1.36119,0.67117,0.67127,20.2507,20.2548,10.126,10.129,10.5832,10.5863,13.618,13.631
2022-02-17 11:00:00,1.13656,1.1366,115.06,115.064,1.2705,1.27058,0.7204,0.72047,1.36081,1.36093,0.67066,0.67076,20.2508,20.255,10.12341,10.12699,10.5934,10.5957,13.6255,13.63627
2022-02-17 12:00:00,1.13775,1.1378,114.997,115.003,1.26978,1.26985,0.72135,0.72142,1.36252,1.36261,0.67132,0.6714,20.2441,20.2483,10.114,10.1145,10.57473,10.5772,13.6155,13.62672
2022-02-17 13:00:00,1.13585,1.136,114.875,114.89,1.2708,1.2709,0.72015,0.7203,1.3617,1.36185,0.6705,0.6707,20.263,20.267,10.125,10.1325,10.6155,10.6225,13.61,13.6315
2022-02-17 14:00:00,1.13592,1.13598,114.94,114.948,1.27,1.2701,0.71959,0.71969,1.36154,1.36163,0.67027,0.67033,20.345,20.3469,10.14,10.144,10.644,10.6455,13.6025,13.61852
2022-02-17 15:00:00,1.13691,1.13693,114.963,114.968,1.26926,1.26934,0.71986,0.71992,1.362,1.36209,0.67032,0.6704,20.2952,20.3005,10.136,10.13821,10.6111,10.615,13.577,13.587
2022-02-17 16:00:00,1.13625,1.13629,115.035,115.042,1.26985,1.26993,0.7194,0.71946,1.3622,1.3623,0.66976,0.66985,20.286,20.29,10.1318,10.1352,10.6017,10.6039,13.5825,13.59139
2022-02-17 17:00:00,1.13592,1.13595,115.05,115.056,1.26867,1.26875,0.71967,0.71973,1.36233,1.36243,0.66971,0.6699,20.3014,20.3062,10.1305,10.1356,10.6066,10.6116,13.578,13.5917
2022-02-17 18:00:00,1.13627,1.1363,115.008,115.014,1.2684,1.26847,0.72018,0.72024,1.36303,1.3631,0.67032,0.6704,20.3108,20.3144,10.1275,10.129,10.6054,10.6093,13.5785,13.5895
2022-02-17 19:00:00,1.13638,1.13642,114.874,114.881,1.2697,1.26977,0.71929,0.71934,1.36226,1.36236,0.66946,0.66953,20.313,20.317,10.1386,10.14259,10.6171,10.6209,13.5785,13.5895
2022-02-17 20:00:00,1.13599,1.13603,114.909,114.914,1.27052,1.27061,0.71902,0.7191,1.36175,1.36179,0.66923,0.66932,20.301,20.3034,10.1322,10.137,10.60927,10.6132,13.578,13.591
2022-02-17 21:00:00,1.13568,1.13652,114.928,114.981,1.2705,1.2711,0.71835,0.71895,1.3611,1.36245,0.6682,0.66945,20.28422,20.31578,10.1285,10.148,10.6,10.6285,13.578,13.585
2022-02-17 23:00:00,1.13635,1.1365,114.855,114.87,1.27085,1.271,0.7187,0.7188,1.3613,1.3616,0.6689,0.66905,20.302,20.316,10.132,10.143,10.603,10.62,13.5175,13.613
2022-02-18 00:00:00,1.1359,1.13605,114.91,114.925,1.2712,1.2714,0.7177,0.7178,1.3604,1.36055,0.66875,0.6689,20.307,20.326,10.135,10.149,10.604,10.6155,13.5175,13.5825
2022-02-18 01:00:00,1.13675,1.1369,115.13,115.145,1.2697,1.2699,0.71935,0.7195,1.36085,1.3611,0.67,0.6702,20.28,20.285,10.1185,10.131,10.604,10.6175,13.5175,13.5915
2022-02-18 02:00:00,1.13665,1.13675,115.195,115.21,1.26975,1.26995,0.7196,0.7197,1.3605,1.3606,0.6707,0.6709,20.272,20.283,10.1215,10.133,10.5975,10.61,13.5225,13.5875
2022-02-18 03:00:00,1.1367,1.1368,115.125,115.145,1.2694,1.2696,0.7203,0.7204,1.36115,1.36135,0.6709,0.6711,20.27,20.28,10.119,10.1295,10.5905,10.6,13.53,13.5775
2022-02-18 04:00:00,1.1363,1.13645,115.175,115.195,1.2694,1.2696,0.7204,0.72055,1.3608,1.361,0.6709,0.67105,20.275,20.286,10.1155,10.129,10.5875,10.598,13.53,13.6125
2022-02-18 05:00:00,1.13656,1.13661,115.209,115.214,1.26933,1.2694,0.7202,0.72026,1.3609,1.36101,0.67109,0.67119,20.2793,20.2844,10.1169,10.1242,10.5937,10.5996,13.57346,13.59504
2022-02-18 06:00:00,1.13708,1.13712,115.168,115.174,1.26906,1.26913,0.72104,0.72111,1.36184,1.36196,0.67131,0.6714,20.2707,20.2757,10.1062,10.1226,10.59006,10.597,13.62,13.6395
2022-02-18 07:00:00,1.13698,1.13701,115.118,115.124,1.2682,1.26827,0.72151,0.72156,1.36231,1.36242,0.67171,0.6718,20.278,20.2823,10.135,10.1374,10.5545,10.558,13.61,13.62
2022-02-18 08:00:00,1.13755,1.13758,115.191,115.196,1.26789,1.26796,0.72189,0.72195,1.3635,1.36355,0.67252,0.67262,20.2723,20.2764,10.1287,10.1325,10.5929,10.596,13.625,13.63
2022-02-18 09:00:00,1.13708,1.13712,115.152,115.157,1.26803,1.26811,0.72148,0.72154,1.3623,1.3624,0.6721,0.6722,20.2837,20.288,10.1384,10.1422,10.5799,10.5832,13.624,13.63412
2022-02-18 10:00:00,1.1361,1.13613,115.18,115.186,1.27012,1.27019,0.72033,0.7204,1.36115,1.36124,0.6714,0.67148,20.3184,20.3233,10.15087,10.15366,10.5875,10.5896,13.6205,13.6325
2022-02-18 11:00:00,1.13624,1.13627,115.162,115.165,1.27004,1.27011,0.72051,0.72055,1.36164,1.36172,0.67103,0.67113,20.3054,20.3095,10.1567,10.1604,10.5852,10.5882,13.6225,13.63381
2022-02-18 12:00:00,1.13602,1.13604,115.127,115.132,1.26947,1.26955,0.72141,0.72145,1.36179,1.36186,0.67207,0.67214,20.281,20.284,10.1306,10.1341,10.5676,10.5708,13.62326,13.63204
2022-02-18 13:00:00,1.1349,1.13493,115.075,115.081,1.27092,1.271,0.72064,0.72071,1.36059,1.36069,0.67143,0.67152,20.272,20.2767,10.1509,10.15497,10.5844,10.5876,13.63,13.635
2022-02-18 14:00:00,1.13478,1.13483,115.028,115.04,1.26963,1.26973,0.7204,0.7205,1.36075,1.3609,0.67147,0.67162,20.292,20.2969,10.1559,10.1608,10.58793,10.5931,13.64,13.65
2022-02-18 15:00:00,1.13411,1.13415,115.151,115.156,1.27365,1.27375,0.71767,0.7177,1.35825,1.35835,0.66963,0.66965,20.3072,20.311,10.1922,10.195,10.6167,10.6196,13.635,13.644
2022-02-18 16:00:00,1.13256,1.1326,115.078,115.083,1.27494,1.27504,0.71731,0.71737,1.3584,1.35851,0.66924,0.66935,20.3003,20.3047,10.1869,10.1915,10.6354,10.6408,13.645,13.67
2022-02-18 17:00:00,1.13221,1.13224,115.07,115.076,1.27554,1.27562,0.71682,0.71688,1.35823,1.35833,0.6689,0.66899,20.319,20.3232,10.1877,10.1923,10.6446,10.64824,13.644,13.6695
2022-02-18 18:00:00,1.13299,1.13302,115.025,115.029,1.27418,1.27425,0.71799,0.71805,1.35978,1.35988,0.6698,0.66989,20.2863,20.2901,10.1892,10.19247,10.6411,10.6448,13.64495,13.66846
2022-02-18 19:00:00,1.1331,1.13314,115.078,115.083,1.27435,1.27444,0.71847,0.71852,1.36013,1.36023,0.66985,0.66993,20.2932,20.2972,10.1797,10.185,10.6293,10.6341,13.6455,13.6695
2022-02-18 20:00:00,1.13245,1.13248,115.086,115.089,1.276,1.27605,0.71789,0.71795,1.35969,1.3598,0.66945,0.66951,20.288,20.2909,10.1771,10.1812,10.63664,10.63996,13.644,13.6695
2022-02-18 21:00:00,1.1315,1.13355,114.89,115.31,1.27415,1.276,0.71705,0.71855,1.35725,1.3602,0.66855,0.6708,20.282,20.304,10.171,10.1935,10.5855,10.647,13.638,13.689
2022-02-21 23:00:00,1.1309,1.13095,114.609,114.616,1.27574,1.27581,0.71838,0.71845,1.35944,1.35959,0.66946,0.66957,20.3258,20.3326,10.195,10.199,10.6732,10.6892,13.66,13.71207
2022-02-22 00:00:00,1.13136,1.13141,114.73,114.736,1.27517,1.27524,0.71972,0.7198,1.35938,1.3595,0.6706,0.67073,20.3131,20.3202,10.1827,10.1945,10.6706,10.6791,13.67,13.71301
2022-02-22 01:00:00,1.13036,1.1304,114.715,114.722,1.27591,1.27598,0.71911,0.71918,1.3583,1.35842,0.67024,0.67035,20.3216,20.329,10.1785,10.188,10.67,10.6748,13.67,13.71178
2022-02-22 02:00:00,1.13045,1.13048,114.67,114.673,1.27564,1.27573,0.71975,0.71979,1.35893,1.35908,0.67037,0.67045,20.3196,20.3261,10.1721,10.1836,10.6624,10.6721,13.68,13.70579
2022-02-22 03:00:00,1.12921,1.12925,114.61,114.616,1.27649,1.27657,0.71883,0.71889,1.35861,1.35873,0.67028,0.67038,20.3456,20.3514,10.168,10.176,10.6617,10.673,13.65,13.70347
2022-02-22 04:00:00,1.12985,1.12989,114.687,114.695,1.27585,1.27592,0.72003,0.7201,1.35884,1.35898,0.67091,0.67103,20.3349,20.3421,10.1713,10.1806,10.6796,10.69,13.665,13.69354
2022-02-22 05:00:00,1.13065,1.13069,114.727,114.732,1.27414,1.27421,0.72054,0.72061,1.3597,1.3598,0.67174,0.67185,20.3129,20.3188,10.168,10.17,10.6802,10.6894,13.654,13.665
2022-02-22 06:00:00,1.13041,1.13044,114.677,114.683,1.27513,1.27521,0.71999,0.72005,1.3587,1.35881,0.67119,0.67129,20.3262,20.3311,10.1785,10.1841,10.6745,10.6795,13.75,13.7685
2022-02-22 07:00:00,1.12966,1.1297,114.735,114.742,1.27635,1.27644,0.71944,0.71951,1.3566,1.35669,0.67085,0.67092,20.3652,20.3704,10.1715,10.1769,10.6802,10.6846,13.73134,13.74
2022-02-22 08:00:00,1.13258,1.13266,114.88,114.884,1.27417,1.27425,0.72045,0.72053,1.35785,1.35798,0.67152,0.67164,20.3477,20.3531,10.10785,10.11286,10.6385,10.6443,13.7445,13.7575
2022-02-22 09:00:00,1.13196,1.13199,114.772,114.775,1.27427,1.27435,0.72077,0.7208,1.35791,1.358,0.67126,0.67133,20.3448,20.3493,10.11634,10.11909,10.6265,10.6307,13.75,13.76
2022-02-22 10:00:00,1.13523,1.13526,114.927,114.934,1.2733,1.27338,0.72247,0.72254,1.35718,1.35729,0.67336,0.67346,20.31,20.3148,10.09022,10.0937,10.6002,10.6052,13.772,13.78517
2022-02-22 11:00:00,1.13459,1.13463,115.08,115.082,1.27345,1.27353,0.72222,0.72229,1.35536,1.35547,0.67435,0.67441,20.3246,20.3291,10.0925,10.094,10.5969,10.60073,13.8005,13.8142
2022-02-22 12:00:00,1.13508,1.13513,115.083,115.088,1.27301,1.27307,0.72118,0.72125,1.35453,1.3546,0.67366,0.67377,20.3014,20.3056,10.0994,10.1025,10.5812,10.5852,13.8255,13.8395
2022-02-22 13:00:00,1.13412,1.13416,115.116,115.125,1.27256,1.27265,0.72153,0.7216,1.35515,1.35526,0.67401,0.67414,20.3106,20.3157,10.087,10.0919,10.5808,10.5851,13.8505,13.867
2022-02-22 14:00:00,1.13464,1.13466,115.232,115.238,1.27317,1.2733,0.72096,0.721,1.3542,1.35429,0.67344,0.67359,20.3098,20.3143,10.0905,10.0985,10.5866,10.5906,13.8675,13.87893
2022-02-22 15:00:00,1.13353,1.13355,115.05,115.055,1.27335,1.27343,0.7224,0.72242,1.35905,1.35913,0.67426,0.6743,20.2823,20.285,10.06397,10.06674,10.5627,10.5643,13.8135,13.82
2022-02-22 16:00:00,1.13434,1.13436,114.938,114.943,1.27356,1.27363,0.72259,0.72265,1.35968,1.35979,0.67496,0.67503,20.28,20.2836,10.0723,10.0759,10.5685,10.5716,13.83,13.8385
2022-02-22 17:00:00,1.13334,1.13338,114.925,114.931,1.27491,1.275,0.72181,0.72187,1.35935,1.35946,0.67419,0.67429,20.285,20.289,10.0719,10.0753,10.5817,10.5842,13.76,13.775
2022-02-22 18:00:00,1.13286,1.1329,114.946,114.952,1.27704,1.27711,0.72076,0.72082,1.35835,1.35842,0.6734,0.67347,20.313,20.3169,10.0813,10.0845,10.5977,10.6013,13.7605,13.789
2022-02-22 19:00:00,1.13345,1.13349,115.066,115.072,1.2754,1.27549,0.72206,0.7221,1.35915,1.35925,0.67387,0.67395,20.295,20.2977,10.07222,10.0759,10.58186,10.5853,13.7805,13.793
2022-02-22 20:00:00,1.13242,1.13246,115.022,115.027,1.27655,1.27663,0.7217,0.72175,1.35833,1.35846,0.67348,0.67357,20.2991,20.3015,10.0835,10.0861,10.5781,10.5813,13.8,13.818
2022-02-22 21:00:00,1.1322,1.13262,115.05,115.12,1.2769,1.2772,0.7216,0.7223,1.35745,1.36,0.673,0.67355,20.289,20.321,10.0675,10.089,10.566,10.621,13.78,13.805
2022-02-22 23:00:00,1.13288,1.13292,115.095,115.102,1.27672,1.2768,0.72263,0.72272,1.35877,1.35895,0.67406,0.67417,20.294,20.3016,10.07,10.0895,10.563,10.5811,13.76,13.81378
2022-02-23 00:00:00,1.1333,1.13335,115.022,115.028,1.27596,1.27603,0.72273,0.72284,1.3594,1.35955,0.67382,0.67425,20.2856,20.2941,10.073,10.0835,10.568,10.576,13.78,13.80926
2022-02-23 01:00:00,1.13347,1.13352,115.038,115.045,1.27503,1.27512,0.7234,0.72347,1.35994,1.36004,0.67691,0.677,20.2786,20.2861,10.0715,10.0789,10.5663,10.5747,13.785,13.7989
2022-02-23 02:00:00,1.13223,1.13225,115.075,115.082,1.27562,1.27569,0.72257,0.72264,1.35882,1.3589,0.67622,0.67634,20.2915,20.2984,10.0607,10.0723,10.5641,10.5725,13.78,13.79007
2022-02-23 03:00:00,1.13257,1.1326,115.021,115.027,1.27496,1.27504,0.72266,0.72274,1.35934,1.35943,0.6762,0.67629,20.2792,20.2858,10.0625,10.0728,10.56607,10.57478,13.76,13.78905
2022-02-23 04:00:00,1.13254,1.13258,115.04,115.045,1.27477,1.27484,0.7233,0.72335,1.35965,1.35974,0.6765,0.67659,20.2782,20.2847,10.0635,10.0739,10.5652,10.575,13.70546,13.72404
2022-02-23 05:00:00,1.13254,1.13258,115.048,115.054,1.27458,1.27467,0.72313,0.72319,1.35914,1.35923,0.67637,0.67647,20.2812,20.2863,10.0654,10.0726,10.5743,10.5801,13.74864,13.76904
2022-02-23 06:00:00,1.13222,1.13226,115.056,115.062,1.27484,1.27492,0.72336,0.72342,1.35922,1.3593,0.67687,0.67693,20.2837,20.2891,10.0627,10.069,10.569,10.5754,13.775,13.78725
2022-02-23 07:00:00,1.13397,1.134,115.069,115.075,1.27352,1.27361,0.72436,0.72442,1.36075,1.3608,0.6776,0.67765,20.2745,20.2802,10.0561,10.0584,10.57532,10.58035,13.795,13.7975
2022-02-23 08:00:00,1.13473,1.13475,115.14,115.145,1.2715,1.27154,0.72554,0.7256,1.36046,1.3605,0.67895,0.67904,20.243,20.2472,10.0469,10.05,10.559,10.5622,13.7965,13.809
2022-02-23 09:00:00,1.13555,1.13561,115.07,115.074,1.27102,1.27111,0.72648,0.72652,1.36032,1.36041,0.67969,0.67978,20.244,20.2489,10.04907,10.0541,10.5808,10.5863,13.8,13.805
2022-02-23 10:00:00,1.13511,1.13514,115.061,115.066,1.2707,1.27077,0.72636,0.72643,1.36018,1.36024,0.67907,0.67915,20.2424,20.2472,10.04197,10.046,10.56526,10.5682,13.79575,13.805
2022-02-23 11:00:00,1.13402,1.13407,115.09,115.095,1.27153,1.27164,0.72575,0.7258,1.35853,1.35864,0.67817,0.67826,20.2589,20.2628,10.03,10.0315,10.5638,10.5673,13.8225,13.8295
2022-02-23 12:00:00,1.13374,1.13378,115.094,115.099,1.26919,1.26927,0.72675,0.72683,1.35838,1.3585,0.67948,0.67958,20.2428,20.2469,10.03,10.0305,10.5555,10.5589,13.821,13.83475
2022-02-23 13:00:00,1.1351,1.1352,115.005,115.02,1.26825,1.2684,0.72825,0.72835,1.36055,1.3607,0.6808,0.68095,20.165,20.169,10.0285,10.032,10.562,10.568,13.8355,13.853
2022-02-23 14:00:00,1.13334,1.13338,115.145,115.149,1.2712,1.27128,0.72643,0.7265,1.35752,1.3576,0.67907,0.6791,20.2226,20.2266,10.0311,10.0347,10.566,10.57,13.845,13.855
2022-02-23 15:00:00,1.13244,1.13247,115.032,115.037,1.2722,1.27225,0.72433,0.7244,1.35598,1.35605,0.67757,0.67765,20.2368,20.239,10.0424,10.0445,10.5944,10.597,13.805,13.81
2022-02-23 16:00:00,1.13139,1.13142,115.122,115.127,1.27186,1.27194,0.72435,0.72441,1.35515,1.35525,0.67807,0.67817,20.2463,20.2509,10.0438,10.0474,10.596,10.5982,13.7985,13.815
2022-02-23 17:00:00,1.13122,1.13125,115.074,115.08,1.27168,1.27176,0.72439,0.72444,1.35503,1.35511,0.67798,0.67808,20.2764,20.2805,10.04295,10.0465,10.6068,10.6098,13.8,13.8095
2022-02-23 18:00:00,1.1309,1.13094,114.927,114.932,1.27259,1.27267,0.72397,0.72403,1.35485,1.35494,0.67757,0.67765,20.2602,20.2645,10.049,10.05208,10.6108,10.6144,13.8005,13.8195
2022-02-23 19:00:00,1.13076,1.13079,114.964,114.969,1.27363,1.27368,0.72351,0.72357,1.35375,1.35383,0.67689,0.67695,20.2586,20.2629,10.061,10.064,10.6182,10.6224,13.8015,13.8345
2022-02-23 20:00:00,1.1305,1.13055,115.0,115.005,1.27436,1.27445,0.72287,0.7229,1.35434,1.35443,0.67682,0.6769,20.2403,20.2445,10.0598,10.0636,10.6213,10.62445,13.8085,13.8345
