,USD.EUR.SPOT,USD.JPY.SPOT,USD.CAD.SPOT,USD.AUD.SPOT,USD.GBP.SPOT,USD.NZD.SPOT,USD.MXN.SPOT,USD.NOK.SPOT,USD.SEK.SPOT,USD.TRY.SPOT,time_est
1713,1.091415,0.007807772637660792,0.8013783707977722,0.7441949999999999,1.3063449999999999,0.678755,0.04983678453066208,0.113931166228235,0.10628922855181215,0.06810717890529969,2022-04-21 05:00:00
1714,1.0900500000000002,0.007809022544648085,0.8009130408665879,0.744515,1.306565,0.679305,0.049838771573958246,0.11392008193508944,0.1062401013620526,0.0680445691928213,2022-04-21 06:00:00
1715,1.0879850000000002,0.007798213429303346,0.8004706767579336,0.742645,1.3032599999999999,0.6776599999999999,0.049718221976945656,0.11365438353660132,0.10604710778842923,0.0680654108598363,2022-04-21 07:00:00
1716,1.089115,0.007804390750236084,0.8002977107483984,0.7430950000000001,1.30469,0.678455,0.04987083453854517,0.11361019024828874,0.10622506802953312,0.0680399394444539,2022-04-21 08:00:00
1717,1.087205,0.0077862215024293,0.8003233306255727,0.7418600000000001,1.3062550000000002,0.67735,0.04956703197569232,0.11351835319790965,0.10595404001520305,0.06802258349772124,2022-04-21 09:00:00
1718,1.084285,0.007780708511317039,0.7997696663360953,0.739725,1.3031000000000001,0.6751850000000001,0.049552663331772426,0.11307179318723375,0.10545211408008945,0.06802283798762596,2022-04-21 10:00:00
1719,1.0841899999999998,0.0077758986022822265,0.7983107744013667,0.73759,1.304335,0.6737399999999999,0.049579811100919705,0.1128907140752341,0.10537370006803382,0.06799714411994696,2022-04-21 11:00:00
1720,1.0843500000000001,0.00777611023413868,0.7968000509952032,0.736955,1.30354,0.67298,0.04942567367193215,0.1126919379562992,0.10525094831167521,0.06799830004249893,2022-04-21 12:00:00
1721,1.0849849999999999,0.007803781712617934,0.7956873744305862,0.737135,1.303915,0.6736399999999999,0.04954566624057394,0.1126876639056942,0.1052249517510256,0.06800523640320304,2022-04-21 13:00:00
1722,1.0838400000000001,0.007796875791870199,0.7950421173561669,0.7370249999999999,1.30274,0.6732400000000001,0.049496006909642565,0.1125412746869354,0.1051356755988598,0.06800523640320304,2022-04-21 14:00:00
1723,1.0838649999999999,0.007795143625521301,0.7950642411906882,0.7374400000000001,1.302915,0.67337,0.049550330748457744,0.11249831335305412,0.10516120581757497,0.06800523640320304,2022-04-21 15:00:00
1724,1.0845500000000001,0.0077899820830412084,0.794912559618442,0.73805,1.303225,0.6747000000000001,0.049569218704845534,0.11260798239056402,0.10518633465072863,0.06799510979170378,2022-04-21 16:00:00
1725,1.0839649999999998,0.007792470914602311,0.7948683300611253,0.737135,1.303285,0.6734100000000001,0.049576738594251574,0.11246375157573653,0.10520867708434437,0.06799332985434128,2022-04-21 18:00:00
1726,1.08351,0.007785766839640453,0.7941329457964558,0.7360249999999999,1.3024749999999998,0.672195,0.049530696649248376,0.11241246226150829,0.105112484356962,0.06799746777430009,2022-04-21 19:00:00
1727,1.083755,0.007774629053011308,0.7940099886456571,0.735785,1.302345,0.67188,0.04950164221698054,0.11243846389276507,0.1050842609471357,0.06799337608530177,2022-04-21 20:00:00
1728,1.084075,0.007772695298685247,0.7937200866742334,0.73586,1.3025,0.67171,0.04949735436640912,0.1124547463200589,0.10517545817042288,0.06799337608530177,2022-04-21 21:00:00
1729,1.0840849999999997,0.007775626521106936,0.7940982617189051,0.7357700000000001,1.3022200000000002,0.67125,0.049462344317271256,0.11243770516457248,0.10518714372346875,0.0679911108421685,2022-04-21 22:00:00
1730,1.084145,0.0077842213832561395,0.7936917380658526,0.734615,1.30205,0.6701600000000001,0.04949674187696595,0.1124287692044447,0.10521185124801054,0.06799725971043367,2022-04-21 23:00:00
1731,1.0845749999999998,0.0078006770987721725,0.7940541227290052,0.7341949999999999,1.3026499999999999,0.66981,0.04953695332875942,0.11254397160912741,0.10528883258340248,0.06800061200550805,2022-04-22 00:00:00
1732,1.08459,0.007817905348619944,0.7935311341940502,0.7335849999999999,1.302455,0.669405,0.04953118731209106,0.1125344345471241,0.10526780644754276,0.0679684205124615,2022-04-22 01:00:00
1733,1.082615,0.007817416422046678,0.7921482267761945,0.7311300000000002,1.296545,0.6682049999999999,0.049416636604879396,0.11214159933706237,0.10499769902466771,0.06792670708305738,2022-04-22 02:00:00
1734,1.080715,0.007808443269707533,0.7917875792282447,0.731425,1.29075,0.6686549999999999,0.049277226283486956,0.1120022178349164,0.1049664863667842,0.0678931565395537,2022-04-22 03:00:00
1735,1.07986,0.007796328708811021,0.7893438579181056,0.7303250000000001,1.28868,0.667405,0.0491690431704199,0.11180816201860606,0.10488578593920886,0.0678575669669364,2022-04-22 04:00:00
1736,1.0805750000000003,0.007786433696570464,0.7885440322987636,0.7303200000000001,1.2867899999999999,0.66693,0.0491284611000845,0.11180174028204572,0.10501571967948377,0.06784895736507217,2022-04-22 05:00:00
1737,1.0815899999999998,0.007784797069802383,0.7895744588454052,0.7305299999999999,1.29088,0.667855,0.049111089283960324,0.11222257960759084,0.10517978265626139,0.06785066069580852,2022-04-22 06:00:00
1738,1.0821350000000003,0.0077961159750212445,0.789396821888395,0.73054,1.290305,0.66857,0.049245679307211784,0.11252313611313298,0.10530026292589227,0.06784490654364124,2022-04-22 07:00:00
1739,1.08195,0.007785584989392141,0.7889235138653308,0.7303,1.2881,0.6675000000000001,0.04928779141406673,0.11254193212846184,0.1054866307553562,0.06781155169783172,2022-04-22 08:00:00
1740,1.0806000000000002,0.007786645902277593,0.7880655355299347,0.7273499999999999,1.2871549999999998,0.665205,0.049233350573211584,0.11214487715019589,0.10519030333472536,0.06779086518091687,2022-04-22 09:00:00
1741,1.0776,0.007789314618206744,0.7865994910701294,0.7254499999999999,1.28423,0.66341,0.049195651104442364,0.11175814773522776,0.10468996672576687,0.06778971630003729,2022-04-22 10:00:00
1742,1.0788799999999998,0.007764517706982631,0.7864262823663567,0.72559,1.284675,0.6637,0.04922908483869721,0.11184218028393861,0.10477513086208735,0.06784260515603799,2022-04-22 11:00:00
1743,1.07794,0.007758553805570643,0.7865716488114903,0.7241299999999999,1.283655,0.6627500000000001,0.04937162267243657,0.11164751394376919,0.10468180979480055,0.06782419967444384,2022-04-22 12:00:00
1744,1.0787849999999999,0.007779891314918332,0.7866304292248937,0.724075,1.2834500000000002,0.6628700000000001,0.04935432208137047,0.1116350183680861,0.10467340047738254,0.06782419967444384,2022-04-22 13:00:00
1745,1.07862,0.007776866156245018,0.7860770041033219,0.7236750000000001,1.282435,0.662875,0.04940345330138577,0.11157880145527672,0.1046711014716371,0.06782419967444384,2022-04-22 14:00:00
1746,1.079335,0.007779800525914515,0.7860461094647812,0.723955,1.28281,0.6634049999999999,0.04937552307194755,0.11168962198743752,0.10477251327450808,0.06782314166287422,2022-04-22 15:00:00
