time_utc,USD.EUR.SPOT,USD.JPY.SPOT,USD.CAD.SPOT,USD.AUD.SPOT,USD.GBP.SPOT,USD.NZD.SPOT,USD.MXN.SPOT,USD.NOK.SPOT,USD.SEK.SPOT,USD.TRY.SPOT
2022-02-25 08:00:00,0.8946464357286,115.3065,1.280615,1.3907722262786413,0.747758593615637,1.492214371516612,20.4685,11.2027496,11.879050288,14.06595
2022-02-25 09:00:00,0.8943463893000397,115.322,1.28087,1.3889564076031475,0.7476915024860742,1.4907017478477993,20.456,11.21170736525,11.89891313625,14.0959
2022-02-25 10:00:00,0.8944383821398544,115.385,1.280865,1.388734585046106,0.7473478493197268,1.4890147933619722,20.4254,11.2060094917,11.885558818,14.090135
2022-02-25 11:00:00,0.8940145724375308,115.4735,1.28036,1.3886670878956833,0.7470603176500471,1.4886047307858346,20.440350000000002,11.187457462500001,11.879258266499999,13.96847
2022-02-25 12:00:00,0.8911623430440324,115.5695,1.27763,1.3860782302553156,0.7461767767401776,1.484769972012086,20.39435,11.2041875175,11.875468126099998,13.81996
2022-02-25 13:00:00,0.8899172376968942,115.56,1.2757749999999999,1.3831736920363775,0.7463522036048812,1.4826346417584049,20.421,11.204131774999999,11.877789924999998,13.856
2022-02-25 14:00:00,0.8902777221354201,115.6305,1.279425,1.3864625793749827,0.7478368818193375,1.4860055428006749,20.48085,11.21161380525,11.924649731250001,13.9
2022-02-25 15:00:00,0.8893197148840994,115.574,1.274115,1.3841596766602995,0.7453369854845623,1.4838446414660382,20.43705,11.192319065249999,11.92062856875,13.879999999999999
2022-02-25 16:00:00,0.8881783462119193,115.632,1.27427,1.3856940941717708,0.7461266699247532,1.4840758659582676,20.417650000000002,11.230402140000002,11.946558982500001,13.895
2022-02-25 17:00:00,0.8896203545137114,115.752,1.275295,1.386952933752193,0.747183119638961,1.4866793529971458,20.42385,11.208657658749999,11.929639363749999,13.785
2022-02-25 18:00:00,0.8883440378789897,115.6885,1.27392,1.3855692957844055,0.7464246260412625,1.4844944554132091,20.39455,11.222341317000001,11.9470042545,13.837
2022-02-25 19:00:00,0.8878235006880633,115.59649999999999,1.2710949999999999,1.3826382119722642,0.745650990597341,1.481613180430853,20.378,11.207266976249999,11.9448854325,13.801
2022-02-25 20:00:00,0.8876461842309656,115.53200000000001,1.270025,1.382858091102691,0.7455953952028394,1.481788815458021,20.34315,11.218997137499999,11.927781798749999,13.79525
2022-02-25 21:00:00,0.8874689385871495,115.6075,1.2712750000000002,1.383843625670299,0.7457399604757822,1.486491508417258,20.3515,11.2189842,11.9285865,13.818999999999999
2022-02-28 23:00:00,0.8917146334829928,115.0855,1.2667199999999998,1.377666646001667,0.7450509987408638,1.4779235174579715,20.47943,11.085553190249998,11.90599503625,13.842675
2022-03-01 00:00:00,0.8924029734867078,115.261,1.26752,1.3785877746836144,0.7455370289603859,1.4789945794848662,20.492449999999998,11.060474127999997,11.887678901999998,13.83825
2022-03-01 01:00:00,0.8926977325477593,115.1945,1.267475,1.3773535528834897,0.7453703186085426,1.4791367757776563,20.492449999999998,11.059678589999999,11.892379259999998,13.83675
2022-03-01 02:00:00,0.8931402364142206,115.185,1.267025,1.3766140800088102,0.745450885968378,1.4791367757776563,20.48755,11.049552576,11.8891743615,13.839500000000001
2022-03-01 03:00:00,0.8934793874305321,115.149,1.268125,1.3789489650988016,0.7459235279199177,1.4808562310728062,20.487000000000002,11.051122319,11.879792806999998,13.83475
2022-03-01 04:00:00,0.8931442249294417,115.1395,1.267205,1.3773725241728878,0.7455953952028392,1.4791805339841726,20.478250000000003,11.051238673999999,11.885090563999999,13.835
2022-03-01 05:00:00,0.8931641680399065,115.0575,1.2680150000000001,1.3765856546008934,0.745234227117583,1.4781856749026248,20.4834,11.0475770895,11.8843773405,13.812249999999999
2022-03-01 06:00:00,0.8923910279006053,115.057,1.266605,1.3740227263358937,0.7449705177917585,1.475796930342385,20.448999999999998,11.037482103750003,11.889294791500001,13.867750000000001
2022-03-01 07:00:00,0.8904957389778889,115.036,1.266655,1.3728249305007378,0.7449566435233469,1.4739045204651642,20.42325,11.0852299095,11.928692676500003,13.900224999999999
2022-03-01 08:00:00,0.8907336973465044,114.9265,1.26579,1.3727401265666397,0.7445711456343932,1.4728625082848517,20.400799999999997,11.057738164999998,11.945714001499997,13.892900000000001
2022-03-01 09:00:00,0.8931522020667543,114.77799999999999,1.26696,1.374797217410432,0.7455009020560914,1.4765923202433424,20.49345,11.059481214,11.9699083485,13.928725
2022-03-01 10:00:00,0.8943263933605208,114.8605,1.2667,1.37495789191456,0.7467144563918757,1.4771812427525794,20.50226,11.043842688,11.9462648976,13.9376
